,Name,Nationality,Nationality_codes,Gender,Gender_codes,Discipline,Discipline_codes,AP,RP,Card,Points,Remarks,Title Event,Event Type,Day,Year,month,experience_dive,experience_discipline
6819,Surya Lecona Moctezuma,MEX,62,F,0,FIM,3,48.0,48.0,WHITE,48.0,Ok,AIDA Freediving World Cup August 2023,Depth Competition,2023-08-08,2023,8,4,2
6820,Surya Lecona Moctezuma,MEX,62,F,0,FIM,3,50.0,50.0,WHITE,50.0,Ok,AIDA Freediving World Cup August 2023,Depth Competition,2023-08-10,2023,8,5,3
6821,Surya Lecona Moctezuma,MEX,62,F,0,FIM,3,54.0,44.0,YELLOW,33.0,"No tag,under ap",AIDA Freediving World Cup August 2023,Depth Competition,2023-08-11,2023,8,6,4
6822,Surya Lecona Moctezuma,MEX,62,F,0,FIM,3,54.0,54.0,WHITE,54.0,Ok,AIDA Freediving World Cup August 2023,Depth Competition,2023-08-13,2023,8,7,5
6823,Suryati Anyut,BRN,12,F,0,CWTB,2,44.0,44.0,WHITE,44.0,Ok,AIDA ONE BREATH CUP mini comp,Depth Competition,2019-12-15,2019,12,1,1
6824,Suwon Kim,KOR,51,F,0,FIM,3,40.0,40.0,WHITE,40.0,Ok,AIDA (Dahab Championship),Mixed Competition,2019-04-25,2019,4,1,1
6825,Suwon Kim,KOR,51,F,0,FIM,3,40.0,40.0,WHITE,40.0,Ok,Russian Open depth Championship 2019,Depth Competition,2019-05-21,2019,5,2,2
6826,Suwon Kim,KOR,51,F,0,CWTB,2,43.0,43.0,WHITE,43.0,Ok,Russian Open depth Championship 2019,Depth Competition,2019-05-22,2019,5,3,1
6827,Suwon Kim,KOR,51,F,0,CNF,0,40.0,40.0,WHITE,40.0,Ok,AIDA Dahab Championship  2nd,Depth Competition,2019-09-02,2019,9,4,1
6828,Suwon Kim,KOR,51,F,0,FIM,3,48.0,48.0,WHITE,48.0,Ok,Depth World Championship,Depth Competition,2021-09-24,2021,9,5,3
6829,Suwon Kim,KOR,51,F,0,CWT,1,49.0,49.0,WHITE,49.0,Ok,Depth World Championship,Depth Competition,2021-09-28,2021,9,6,1
6830,Suwon Kim,KOR,51,F,0,CWTB,2,47.0,47.0,WHITE,47.0,Ok,Freedom Depth Games 2021 AIDA,Depth Competition,2021-10-11,2021,10,7,2
6831,Suwon Kim,KOR,51,F,0,FIM,3,49.0,49.0,WHITE,49.0,Ok,Freedom Depth Games 2021 AIDA,Depth Competition,2021-10-14,2021,10,8,4
6832,Suwon Kim,KOR,51,F,0,CNF,0,48.0,48.0,WHITE,48.0,Ok,Freedom Depth Games 2021 AIDA,Depth Competition,2021-10-16,2021,10,9,2
6833,Suwon Kim,KOR,51,F,0,CWTB,2,51.0,51.0,WHITE,51.0,Ok,AIDA Taiwanese Cup 2022,Depth Competition,2022-03-22,2022,3,10,3
6834,Suwon Kim,KOR,51,F,0,FIM,3,54.0,54.0,WHITE,54.0,Ok,15TH AIDA PANGLAO DEPTH GAMES 2023 FINAL,Depth Competition,2023-10-24,2023,10,11,5
6835,Suwon Kim,KOR,51,F,0,CNF,0,50.0,50.0,WHITE,50.0,Ok,15TH AIDA PANGLAO DEPTH GAMES 2023 FINAL,Depth Competition,2023-10-26,2023,10,12,3
6836,Suwon Kim,KOR,51,F,0,CWT,1,63.0,60.0,YELLOW,56.0,"No tag,under ap",15TH AIDA PANGLAO DEPTH GAMES 2023 FINAL,Depth Competition,2023-10-27,2023,10,13,2
6837,Suyeol (Jacob) Lee,KOR,51,M,1,FIM,3,60.0,60.0,WHITE,60.0,Ok,AIDA Depth World Championship 2019,World Championship,2019-09-11,2019,9,1,1
6838,Suyeol (Jacob) Lee,KOR,51,M,1,CWT,1,60.0,51.0,RED,0.0,"No tag,rp<ap,dqother",AIDA Depth World Championship 2019,World Championship,2019-09-13,2019,9,2,1
6839,Suyeol (Jacob) Lee,KOR,51,M,1,CWTB,2,70.0,66.0,YELLOW,61.0,"Rpap,no tag",AIDA Freediving World Cup May 2023,Depth Competition,2023-05-15,2023,5,3,1
6840,Suyeol (Jacob) Lee,KOR,51,M,1,CWTB,2,70.0,70.0,WHITE,70.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-16,2023,5,4,2
6841,Suyeol (Jacob) Lee,KOR,51,M,1,CWT,1,70.0,70.0,WHITE,70.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-18,2023,5,5,2
6842,Suyeol (Jacob) Lee,KOR,51,M,1,CWT,1,75.0,75.0,WHITE,75.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-19,2023,5,6,3
6843,Suyeol (Jacob) Lee,KOR,51,M,1,CWTB,2,75.0,75.0,WHITE,75.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-21,2023,5,7,3
6844,Suyeol (Jacob) Lee,KOR,51,M,1,CWTB,2,80.0,80.0,WHITE,80.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-22,2023,5,8,4
6845,Suyeol (Jacob) Lee,KOR,51,M,1,FIM,3,40.0,40.0,WHITE,40.0,Ok,Depth World Championship,Depth Competition,2023-09-27,2023,9,9,2
6846,Suyeol (Jacob) Lee,KOR,51,M,1,CWT,1,50.0,50.0,WHITE,50.0,Ok,Depth World Championship,Depth Competition,2023-09-29,2023,9,10,4
6847,Suyeol (Jacob) Lee,KOR,51,M,1,FIM,3,65.0,65.0,WHITE,65.0,Ok,Aida Freediving World Cup May,Depth Competition,2024-05-16,2024,5,11,3
6848,Suyeol (Jacob) Lee,KOR,51,M,1,CWT,1,70.0,65.0,YELLOW,59.0,"No tag,under ap",Aida Freediving World Cup May,Depth Competition,2024-05-17,2024,5,12,5
6849,Suyeol (Jacob) Lee,KOR,51,M,1,FIM,3,70.0,70.0,WHITE,70.0,Ok,Aida Freediving World Cup May,Depth Competition,2024-05-19,2024,5,13,4
6850,Suyeol (Jacob) Lee,KOR,51,M,1,FIM,3,73.0,73.0,WHITE,73.0,Ok,Aida Freediving World Cup May,Depth Competition,2024-05-21,2024,5,14,5
6851,Suyeol (Jacob) Lee,KOR,51,M,1,FIM,3,75.0,75.0,WHITE,75.0,Ok,Aida Freediving World Cup May,Depth Competition,2024-05-22,2024,5,15,6
6852,Suyeol (Jacob) Lee,KOR,51,M,1,CWT,1,80.0,77.0,YELLOW,73.0,"Earlystart,no tag,under ap",Aida Freediving World Cup May,Depth Competition,2024-05-23,2024,5,16,6
6853,Suyun So,KOR,51,F,0,CWTB,2,27.0,27.0,WHITE,27.0,Ok,2022 AIDA One-breath Club Depth Festival,Depth Competition,2022-09-17,2022,9,1,1
6854,Suzanne Lim,FRA,31,F,0,FIM,3,50.0,50.0,RED,0.0,Dqsp,NICE ABYSS CONTEST 2019,Depth Competition,2019-06-22,2019,6,1,1
6855,Suzanne Lim,FRA,31,F,0,FIM,3,52.0,52.0,WHITE,52.0,Ok,NICE ABYSS CONTEST 2019,Depth Competition,2019-06-23,2019,6,2,2
6856,Suzanne Lim,FRA,31,F,0,CWT,1,56.0,56.0,WHITE,56.0,Ok,AIDA Depth World Championship 2019,World Championship,2019-09-12,2019,9,3,1
6857,Suzanne Lim,FRA,31,F,0,CWT,1,76.0,76.0,WHITE,76.0,Ok,Depth World Championship,Depth Competition,2021-09-28,2021,9,4,2
6858,Suzanne Malseed,NZL,68,F,0,CWTB,2,46.0,46.0,WHITE,46.0,Ok,Poseidon Games - AIDA Depth Challenge,Depth Competition,2023-08-11,2023,8,1,1
6859,Suzanne Malseed,NZL,68,F,0,CNF,0,41.0,41.0,WHITE,41.0,Ok,Poseidon Games - AIDA Depth Challenge,Depth Competition,2023-08-12,2023,8,2,1
6860,Suzanne Malseed,NZL,68,F,0,CNF,0,44.0,44.0,WHITE,44.0,Ok,Poseidon Games - AIDA Depth Challenge,Depth Competition,2023-08-13,2023,8,3,2
6861,Sven Narbonne,FRA,31,M,1,CWTB,2,78.0,78.0,WHITE,78.0,Ok,Depth World Championship,Depth Competition,2024-06-22,2024,6,1,1
6862,Syafidatul Azua Shafii,MAS,59,F,0,CWT,1,51.0,51.0,WHITE,51.0,Ok,AIDA Depth World Championship 2019,World Championship,2019-09-12,2019,9,1,1
6863,Syafidatul Azua Shafii,MAS,59,F,0,FIM,3,45.0,45.0,WHITE,45.0,Ok,AIDA Depth World Championship 2019,World Championship,2019-09-14,2019,9,2,1
6864,Syafidatul Azua Shafii,MAS,59,F,0,CNF,0,37.0,37.0,RED,0.0,Dqpull,AIDA PANGLAO DEPTH GAMES,Depth Competition,2022-08-13,2022,8,3,1
6865,Syafidatul Azua Shafii,MAS,59,F,0,CNF,0,37.0,37.0,WHITE,37.0,Ok,AIDA PANGLAO DEPTH GAMES,Depth Competition,2022-08-14,2022,8,4,2
6866,Syafidatul Azua Shafii,MAS,59,F,0,CWTB,2,52.0,52.0,WHITE,52.0,Ok,Depth World Championship,Depth Competition,2023-09-23,2023,9,5,1
6867,Syafidatul Azua Shafii,MAS,59,F,0,FIM,3,51.0,31.0,YELLOW,10.0,"UNDER AP,no tag",Depth World Championship,Depth Competition,2023-09-26,2023,9,6,2
6868,Syafidatul Azua Shafii,MAS,59,F,0,CWT,1,56.0,56.0,WHITE,56.0,Ok,Depth World Championship,Depth Competition,2023-09-28,2023,9,7,2
6869,Sylvain Desaulniers,CAN,14,M,1,CWTB,2,28.0,28.0,WHITE,28.0,Ok,AIDA 4th Event of the Circuit des 4 Epreuves ApneaCity 2018-19,Mixed Competition,2019-09-01,2019,9,1,1
6870,Sylvain Desaulniers,CAN,14,M,1,CWTB,2,36.0,36.0,WHITE,36.0,Ok,AIDA EPREUVE SPECIALE INDIVIDUELLE APNEACITY 2020,Depth Competition,2020-09-26,2020,9,2,2
6871,Sylvain Kanschine,FRA,31,M,1,FIM,3,71.0,71.0,WHITE,71.0,Ok,Depth World Championship,Depth Competition,2024-06-22,2024,6,1,1
6872,Sylvain Kanschine,FRA,31,M,1,FIM,3,73.0,73.0,WHITE,73.0,Ok,Depth World Championship,Depth Competition,2024-06-23,2024,6,2,2
6873,Sylvain Lambrechts,BEL,9,M,1,CNF,0,27.0,27.0,WHITE,27.0,Ok,AIDA Pura Vida Challenge,Depth Competition,2024-01-26,2024,1,1,1
6874,Sylvain Lambrechts,BEL,9,M,1,FIM,3,45.0,45.0,WHITE,45.0,Ok,AIDA Pura Vida Challenge,Depth Competition,2024-01-27,2024,1,2,1
6875,Sylvain Lambrechts,BEL,9,M,1,CWTB,2,50.0,50.0,WHITE,50.0,Ok,AIDA Pura Vida Challenge,Depth Competition,2024-01-28,2024,1,3,1
6876,Szonja Andrea Bukovszky,HUN,39,F,0,CWTB,2,33.0,33.0,WHITE,33.0,Ok,Aida nOxyDepth 2023,Depth Competition,2023-08-24,2023,8,1,1
6877,Sébastien Gachet,CHE,15,M,1,FIM,3,50.0,50.0,WHITE,50.0,Ok,AIDA DOUBLE K DEEP CHALLANGE (CEBU IDA) 9th,Depth Competition,2024-04-26,2024,4,1,1
6878,Sébastien Gachet,CHE,15,M,1,CWT,1,50.0,42.0,YELLOW,33.0,"UNDER AP,no tag",Depth World Championship,Depth Competition,2024-09-14,2024,9,2,1
6879,Sébastien Gachet,CHE,15,M,1,FIM,3,65.0,65.0,WHITE,65.0,Ok,Depth World Championship,Depth Competition,2024-09-15,2024,9,3,2
6880,Sébastien Romeo,FRA,31,M,1,CNF,0,42.0,42.0,WHITE,42.0,Ok,NICE ABYSS CONTEST 2019,Depth Competition,2019-06-22,2019,6,1,1
6881,Sébastien Romeo,FRA,31,M,1,FIM,3,48.0,48.0,WHITE,48.0,Ok,NICE ABYSS CONTEST 2019,Depth Competition,2019-06-23,2019,6,2,1
6882,Sébastien Romeo,FRA,31,M,1,FIM,3,45.0,42.0,YELLOW,38.0,"Rpap,no tag",AIDA NICE ABYSS CONTEST 2022,Depth Competition,2022-06-25,2022,6,3,2
6883,Sébastien Romeo,FRA,31,M,1,FIM,3,57.0,57.0,WHITE,57.0,Ok,Depth World Championship,Depth Competition,2024-06-22,2024,6,4,3
6884,Sébastien Romeo,FRA,31,M,1,FIM,3,61.0,61.0,WHITE,61.0,Ok,Depth World Championship,Depth Competition,2024-06-23,2024,6,5,4
6885,Taeeun Ko,KOR,51,F,0,CWTB,2,30.0,23.0,RED,0.0,"No tag,under ap,dqpull",AIDA DOUBLE K DEEP CHALLANGE (CEBU IDA) 7th,Depth Competition,2024-01-18,2024,1,1,1
6886,Taeeun Ko,KOR,51,F,0,CWTB,2,25.0,25.0,WHITE,25.0,Ok,AIDA DOUBLE K DEEP CHALLANGE (CEBU IDA) 7th,Depth Competition,2024-01-19,2024,1,2,2
6887,Taeeun Ko,KOR,51,F,0,CWTB,2,30.0,30.0,WHITE,30.0,Ok,AIDA DOUBLE K DEEP CHALLANGE (CEBU IDA) 7th,Depth Competition,2024-01-21,2024,1,3,3
6888,Taehoi Gu,KOR,51,M,1,CWTB,2,40.0,40.0,RED,0.0,Dqpull,1st PSA BOHOL AIDA DEPTH COMPETITION,Depth Competition,2024-01-21,2024,1,1,1
6889,Taehoi Gu,KOR,51,M,1,FIM,3,40.0,40.0,WHITE,40.0,Ok,1st PSA BOHOL AIDA DEPTH COMPETITION,Depth Competition,2024-01-21,2024,1,2,1
6890,Taehyeon Han,KOR,51,M,1,CWTB,2,40.0,40.0,WHITE,40.0,Ok,"Naked Blue Challenge, Masters` edition",Depth Competition,2024-10-12,2024,10,1,1
6891,Taehyeon Han,KOR,51,M,1,FIM,3,40.0,32.0,YELLOW,23.0,"No tag,under ap","Naked Blue Challenge, Masters` edition",Depth Competition,2024-10-13,2024,10,2,1
6892,Taein Kim,KOR,51,M,1,CWTB,2,35.0,35.0,WHITE,35.0,Ok,AIDA Divers Summer Festival,Mixed Competition,2019-08-15,2019,8,1,1
6893,Taein Kim,KOR,51,M,1,CWT,1,30.0,30.0,WHITE,30.0,Ok,AIDA Divers Summer Festival,Mixed Competition,2019-08-16,2019,8,2,1
6894,Taein Kim,KOR,51,M,1,FIM,3,35.0,35.0,WHITE,35.0,Ok,AIDA Divers Summer Festival,Mixed Competition,2019-08-16,2019,8,3,1
6895,Taein Kim,KOR,51,M,1,CNF,0,38.0,38.0,WHITE,0.0,Dqsp,AIDA Divers Summer Festival,Mixed Competition,2019-08-17,2019,8,4,1
6896,Taein Kim,KOR,51,M,1,FIM,3,35.0,35.0,WHITE,35.0,Ok,AIDA Divers Summer Festival,Mixed Competition,2019-08-17,2019,8,5,2
6897,Taein Kim,KOR,51,M,1,FIM,3,43.0,40.0,RED,0.0,"No tag,rp<ap,dqsp",Korea Cup  AIDA Depth Competition 2020,Depth Competition,2020-10-24,2020,10,6,3
6898,Taein Kim,KOR,51,M,1,CNF,0,45.0,45.0,RED,0.0,Dqsp,6th Korea Cup 2022 AIDA Depth Competition,Depth Competition,2022-10-19,2022,10,7,2
6899,Taein Kim,KOR,51,M,1,CWTB,2,53.0,53.0,WHITE,53.0,Ok,6th Korea Cup 2022 AIDA Depth Competition,Depth Competition,2022-10-20,2022,10,8,2
6900,Taein Kim,KOR,51,M,1,FIM,3,53.0,53.0,WHITE,53.0,Ok,6th Korea Cup 2022 AIDA Depth Competition,Depth Competition,2022-10-21,2022,10,9,4
6901,Taein Kim,KOR,51,M,1,CWT,1,65.0,65.0,WHITE,65.0,Ok,AIDA DOUBLE K DEEP CHALLANGE (CEBU IDA) 9th,Depth Competition,2024-04-25,2024,4,10,2
6902,Taein Kim,KOR,51,M,1,CWT,1,70.0,67.0,YELLOW,63.0,"No tag,under ap",AIDA DOUBLE K DEEP CHALLANGE (CEBU IDA) 9th,Depth Competition,2024-04-26,2024,4,11,3
6903,Taein Kim,KOR,51,M,1,FIM,3,60.0,46.0,YELLOW,31.0,No tag,AIDA Jeju Depth Games 2024,Depth Competition,2024-09-28,2024,9,12,5
6904,Tai Sheng Wang,TPE,85,M,1,CWTB,2,35.0,30.0,YELLOW,24.0,"No tag,under ap",AIDA Taiwanese Cup 2024,Depth Competition,2024-03-18,2024,3,1,1
6905,Tak Kusano,CAN,14,M,1,CWTB,2,25.0,25.0,WHITE,25.0,Ok,AIDA 4th Event of the Circuit des 4 Epreuves ApneaCity 2018-19,Mixed Competition,2019-09-01,2019,9,1,1
6906,Takuya Terajima,JPN,48,M,1,CWTB,2,50.0,50.0,WHITE,50.0,Ok,AIDA Panglao Depth Championship - Staff competition,Depth Competition,2022-09-14,2022,9,1,1
6907,Takuya Terajima,JPN,48,M,1,FIM,3,60.0,60.0,WHITE,60.0,Ok,AIDA PANGLAO DEPTH GAMES,Depth Competition,2022-10-08,2022,10,2,1
6908,Takuya Terajima,JPN,48,M,1,CWTB,2,60.0,60.0,WHITE,60.0,Ok,AIDA PANGLAO DEPTH GAMES,Depth Competition,2022-10-09,2022,10,3,2
6909,Takuya Terajima,JPN,48,M,1,CWT,1,70.0,70.0,WHITE,70.0,Ok,AIDA Panglao Depth Championship - Staff Competition,Depth Competition,2023-09-04,2023,9,4,1
6910,Takuya Terajima,JPN,48,M,1,CWTB,2,70.0,70.0,WHITE,70.0,Ok,15TH AIDA PANGLAO DEPTH GAMES 2023 FINAL,Depth Competition,2023-10-24,2023,10,5,3
6911,Takuya Terajima,JPN,48,M,1,CNF,0,40.0,40.0,WHITE,40.0,Ok,15TH AIDA PANGLAO DEPTH GAMES 2023 FINAL,Depth Competition,2023-10-25,2023,10,6,1
6912,Talya Davidoff,ZAF,93,F,0,FIM,3,70.0,70.0,WHITE,70.0,Ok,Vertical Blue 2022 AIDA,Depth Competition,2022-08-01,2022,8,1,1
6913,Talya Davidoff,ZAF,93,F,0,CNF,0,55.0,55.0,WHITE,55.0,Ok,Vertical Blue 2022 AIDA,Depth Competition,2022-08-03,2022,8,2,1
6914,Talya Davidoff,ZAF,93,F,0,CWT,1,76.0,76.0,WHITE,76.0,Ok,Vertical Blue 2022 AIDA,Depth Competition,2022-08-05,2022,8,3,1
6915,Talya Davidoff,ZAF,93,F,0,CWTB,2,71.0,71.0,WHITE,71.0,Ok,Vertical Blue 2022 AIDA,Depth Competition,2022-08-09,2022,8,4,1
6916,Talya Davidoff,ZAF,93,F,0,CWTB,2,84.0,84.0,WHITE,84.0,Ok,Depth World Championship,Depth Competition,2024-09-08,2024,9,5,2
6917,Talya Davidoff,ZAF,93,F,0,FIM,3,90.0,82.0,YELLOW,73.0,"UNDER AP,no tag",Depth World Championship,Depth Competition,2024-09-11,2024,9,6,2
6918,Talya Davidoff,ZAF,93,F,0,CWT,1,89.0,80.0,YELLOW,70.0,"UNDER AP,no tag",Depth World Championship,Depth Competition,2024-09-14,2024,9,7,2
6919,Tanearii Haoatai,FRA,31,M,1,FIM,3,30.0,30.0,WHITE,30.0,Ok,AIDA Bora Abyss Contest,Depth Competition,2023-05-21,2023,5,1,1
6920,Tang Shan-Tzu,TPE,85,F,0,CWTB,2,37.0,37.0,RED,0.0,Dqsp,AIDA Taiwanese Cup 2024,Depth Competition,2024-03-18,2024,3,1,1
6921,Tanguy Crusson,FRA,31,M,1,CWT,1,80.0,80.0,WHITE,80.0,Ok,AIDA Depth World Championship 2019,World Championship,2019-09-13,2019,9,1,1
6922,Tara Lapointe,CAN,14,F,0,CWTB,2,22.0,22.0,WHITE,22.0,Ok,AIDA 4th Event of the Circuit des 4 Epreuves ApneaCity 2018-19,Mixed Competition,2019-09-01,2019,9,1,1
6923,Tariq Alzuhairi,KSA,52,M,1,CWTB,2,49.0,49.0,WHITE,49.0,Ok,AIDA Dahab Championship  2nd,Depth Competition,2019-09-02,2019,9,1,1
6924,Tatiana Alekhina,AIN,0,F,0,CWTB,2,40.0,40.0,WHITE,40.0,Ok,Depth World Championship,Depth Competition,2024-06-01,2024,6,1,1
6925,Tatiana Alekhina,AIN,0,F,0,CWT,1,45.0,45.0,WHITE,45.0,Ok,Depth World Championship,Depth Competition,2024-06-02,2024,6,2,1
6926,Tatiana Mendes Barbosa,CPV,19,F,0,CWTB,2,47.0,47.0,WHITE,47.0,Ok,Depth World Championship,Depth Competition,2024-09-08,2024,9,1,1
6927,Tatiana Mendes Barbosa,CPV,19,F,0,FIM,3,42.0,42.0,WHITE,42.0,Ok,Depth World Championship,Depth Competition,2024-09-11,2024,9,2,1
6928,Tatiana Mendes Barbosa,CPV,19,F,0,CWT,1,47.0,47.0,WHITE,47.0,Ok,Depth World Championship,Depth Competition,2024-09-14,2024,9,3,1
6929,Tatiana Zemskikh,RUS,77,F,0,CNF,0,51.0,51.0,WHITE,51.0,Ok,Russian Open depth Championship 2019,Depth Competition,2019-05-20,2019,5,1,1
6930,Tatiana Zemskikh,RUS,77,F,0,FIM,3,65.0,65.0,WHITE,65.0,Ok,Russian Open depth Championship 2019,Depth Competition,2019-05-21,2019,5,2,1
6931,Tatiana Zemskikh,RUS,77,F,0,CWT,1,73.0,50.0,YELLOW,26.0,"No tag,rp<ap",Russian Open depth Championship 2019,Depth Competition,2019-05-22,2019,5,3,1
6932,Tatiana Zemskikh,RUS,77,F,0,FIM,3,61.0,43.0,YELLOW,24.0,"No tag,rp<ap",AIDA Depth World Championship 2019,World Championship,2019-09-14,2019,9,4,2
6933,Tatiana Zemskikh,RUS,77,F,0,FIM,3,53.0,53.0,WHITE,53.0,Ok,AIDA Russian Depth Championship 2021,Depth Competition,2021-07-19,2021,7,5,3
6934,Tatiana Zemskikh,RUS,77,F,0,CWT,1,56.0,56.0,WHITE,56.0,Ok,AIDA Russian Depth Championship 2021,Depth Competition,2021-07-20,2021,7,6,2
6935,Tatiana Zemskikh,RUS,77,F,0,FIM,3,71.0,71.0,RED,0.0,Dqsp,Depth World Championship,Depth Competition,2021-09-24,2021,9,7,4
6936,Tatiana Zemskikh,RUS,77,F,0,CWT,1,82.0,82.0,WHITE,82.0,Ok,Depth World Championship,Depth Competition,2021-09-28,2021,9,8,3
6937,Tatiana Zemskikh,AIN,0,F,0,CWTB,2,63.0,63.0,RED,0.0,Dqother,Depth World Championship,Depth Competition,2023-09-23,2023,9,9,1
6938,Tatiana Zemskikh,AIN,0,F,0,FIM,3,75.0,75.0,WHITE,75.0,Ok,Depth World Championship,Depth Competition,2023-09-26,2023,9,10,5
6939,Tatiana Zemskikh,AIN,0,F,0,CWT,1,90.0,90.0,WHITE,90.0,Ok,Depth World Championship,Depth Competition,2023-09-28,2023,9,11,4
6940,Tatiana Zemskikh,AIN,0,F,0,CWTB,2,63.0,63.0,WHITE,63.0,Ok,Depth World Championship,Depth Competition,2024-09-08,2024,9,12,2
6941,Tatiana Zemskikh,AIN,0,F,0,CWT,1,75.0,75.0,WHITE,75.0,Ok,Depth World Championship,Depth Competition,2024-09-14,2024,9,13,5
6942,Tatjana Skobo,CRO,21,F,0,CWT,1,45.0,45.0,WHITE,45.0,Ok,AIDA Depth World Championship 2019,World Championship,2019-09-12,2019,9,1,1
6943,Tatjana Skobo,CRO,21,F,0,FIM,3,37.0,37.0,WHITE,37.0,Ok,AIDA Depth World Championship 2019,World Championship,2019-09-14,2019,9,2,1
6944,Tatjana Skobo,CRO,21,F,0,FIM,3,50.0,38.0,YELLOW,25.0,"Rpap,no tag,early",Depth World Championship,Depth Competition,2021-09-24,2021,9,3,2
6945,Tatjana Skobo,CRO,21,F,0,CWT,1,50.0,41.0,YELLOW,31.0,"Rpap,no tag",Depth World Championship,Depth Competition,2021-09-28,2021,9,4,2
6946,Tatsuma Kitahara,JPN,48,M,1,CNF,0,42.0,42.0,RED,0.0,Dqsp,AIDA Depth World Championship 2019,World Championship,2019-09-09,2019,9,1,1
6947,Tatsuma Kitahara,JPN,48,M,1,CWT,1,52.0,52.0,WHITE,52.0,Ok,AIDA Depth World Championship 2019,World Championship,2019-09-13,2019,9,2,1
6948,Taylor Reidlinger,CAN,14,F,0,CWT,1,35.0,35.0,WHITE,35.0,Ok,Howe Deep 2022 AIDA Freediving Depth Competition,Depth Competition,2022-09-03,2022,9,1,1
6949,Taylor Reidlinger,CAN,14,F,0,CWTB,2,41.0,41.0,WHITE,41.0,Ok,AIDA XIBALBA 2024,Depth Competition,2024-04-18,2024,4,2,1
6950,Taylor Reidlinger,CAN,14,F,0,FIM,3,33.0,33.0,WHITE,33.0,Ok,AIDA XIBALBA 2024,Depth Competition,2024-04-20,2024,4,3,1
6951,Taylor Reidlinger,CAN,14,F,0,CWT,1,44.0,44.0,YELLOW,39.0,Grab,AIDA XIBALBA 2024,Depth Competition,2024-04-21,2024,4,4,2
6952,Taylor Reidlinger,CAN,14,F,0,FIM,3,43.0,43.0,WHITE,43.0,Ok,Howe Deep 2024 AIDA Freediving Depth Competition,Depth Competition,2024-08-24,2024,8,5,2
6953,Taylor Reidlinger,CAN,14,F,0,CWT,1,51.0,51.0,WHITE,51.0,Ok,Howe Deep 2024 AIDA Freediving Depth Competition,Depth Competition,2024-08-25,2024,8,6,3
6954,Teddy Vallé,FRA,31,M,1,FIM,3,38.0,38.0,WHITE,38.0,Ok,NICE ABYSS CONTEST 2019,Depth Competition,2019-06-22,2019,6,1,1
6955,Teddy Vallé,FRA,31,M,1,FIM,3,40.0,40.0,WHITE,40.0,Ok,NICE ABYSS CONTEST 2019,Depth Competition,2019-06-23,2019,6,2,2
6956,Teddy Vallé,FRA,31,M,1,FIM,3,57.0,57.0,WHITE,57.0,Ok,AIDA NICE ABYSS CONTEST 2022,Depth Competition,2022-06-25,2022,6,3,3
6957,Teddy Vallé,FRA,31,M,1,CWTB,2,55.0,55.0,WHITE,55.0,Ok,Depth World Championship,Depth Competition,2022-08-18,2022,8,4,1
6958,Teddy Vallé,FRA,31,M,1,FIM,3,75.0,75.0,WHITE,75.0,Ok,Depth World Championship,Depth Competition,2022-08-20,2022,8,5,4
6959,Teddy Vallé,FRA,31,M,1,CNF,0,35.0,35.0,WHITE,35.0,Ok,Depth World Championship,Depth Competition,2022-08-22,2022,8,6,1
6960,Teddy Vallé,FRA,31,M,1,CWT,1,60.0,60.0,WHITE,60.0,Ok,Depth World Championship,Depth Competition,2022-08-24,2022,8,7,1
6961,Tetsuo Hara,JPN,48,M,1,CWT,1,83.0,83.0,WHITE,83.0,Ok,Vertical Blue 2022 AIDA,Depth Competition,2022-08-02,2022,8,1,1
6962,Tetsuo Hara,JPN,48,M,1,CWT,1,86.0,86.0,WHITE,86.0,Ok,Vertical Blue 2022 AIDA,Depth Competition,2022-08-03,2022,8,2,2
6963,Tetsuo Hara,JPN,48,M,1,CWT,1,90.0,90.0,WHITE,90.0,Ok,Vertical Blue 2022 AIDA,Depth Competition,2022-08-05,2022,8,3,3
6964,Tetsuo Hara,JPN,48,M,1,CWT,1,93.0,89.0,YELLOW,84.0,"No tag,under ap",Vertical Blue 2022 AIDA,Depth Competition,2022-08-07,2022,8,4,4
6965,Tetsuo Hara,JPN,48,M,1,CWT,1,93.0,93.0,WHITE,93.0,Ok,Vertical Blue 2022 AIDA,Depth Competition,2022-08-09,2022,8,5,5
6966,Tetsuo Hara,JPN,48,M,1,CWT,1,96.0,96.0,WHITE,96.0,Ok,Vertical Blue 2022 AIDA,Depth Competition,2022-08-11,2022,8,6,6
6967,Tetsuo Hara,JPN,48,M,1,FIM,3,83.0,83.0,WHITE,83.0,Ok,AIDA Volcano CUP,Depth Competition,2023-09-29,2023,9,7,1
6968,Tetsuo Hara,JPN,48,M,1,FIM,3,86.0,86.0,WHITE,86.0,Ok,AIDA Volcano CUP,Depth Competition,2023-09-30,2023,9,8,2
6969,Tetsuo Hara,JPN,48,M,1,CWT,1,103.0,103.0,WHITE,103.0,Ok,AIDA RUBINO DEEP CHALLANGE (CEBU IDA)-2,Depth Competition,2024-08-09,2024,8,9,7
